date,SP_PI,SP_RI,TR10Y_RI,TR3M_RI,CPI,INF_EXP,SP,E,D,CAPE,PAY,10Y,3M,CORP,B2P,NTIS,BAA_AAA,CORP_RTN,CAY_PCT,SENT
8/31/2008,1282.83,2043.53,6970.754394,2227.096974,219.086,0.025,1281.47,47.75666667,28.80333333,21.40161736,0.603126963,0.0389,0.0169,0.0712,0.401606426,-14501116.98,1.66,0.007155593,-0.005949435,0.0465585
9/30/2008,1166.36,1861.44,6981.666589,2228.804415,218.783,0.025,1216.95,45.95,28.85,20.36273395,0.627856366,0.0369,0.009,0.0785,0.442477876,-6177699.721,2.6,-0.015399586,-0.005949435,-0.2129947
10/31/2008,968.75,1548.81,6913.867048,2229.027296,216.573,0.025,968.8,35.59333333,28.69666667,16.38735655,0.806237123,0.0381,0.0044,0.0954,0.465116279,-59355784.65,3.09,-0.036514282,-0.005949435,-0.1971482
11/30/2008,896.24,1437.68,7575.745612,2229.045871,212.425,0.025,883.04,25.23666667,28.54333333,15.25965941,1.131026285,0.0353,0.0001,0.0903,0.502512563,-40835045.95,3.38,-0.023940536,-0.017857722,-0.5648913
12/31/2008,903.25,1452.98,8033.038438,2229.2502,210.228,0.025,877.56,14.88,28.39,15.37608075,1.907930108,0.0242,0.0011,0.0807,0.5,-15248723.21,3.09,0.019032723,-0.017857722,-0.4638503
1/31/2009,825.88,1330.51,7646.118623,2229.69605,211.143,0.025,865.58,12.20666667,28.01333333,15.17465194,2.294647733,0.0252,0.0024,0.0825,0.543478261,-11917177.48,2.81,0.008590782,-0.017857722,-0.4630483
2/28/2009,735.09,1188.84,7567.223048,2230.179151,212.193,0.025,805.23,9.533333333,27.63666667,14.1221818,2.898251748,0.0287,0.0026,0.0824,0.609756098,-19652383.24,2.92,-0.000168434,0.015748378,-0.6632217
3/31/2009,797.87,1292.98,7789.206664,2230.569432,212.709,0.024,757.13,6.86,27.26,13.32366766,3.972303207,0.0282,0.0021,0.0845,0.561797753,-92955633.74,3,-0.021818042,0.015748378,-0.6643922
4/30/2009,872.81,1416.73,7513.546289,2230.829666,213.24,0.024,848.15,7.076666667,26.70333333,14.98186645,3.772491757,0.0293,0.0014,0.0824,0.558659218,3071406.462,2.52,0.035411547,0.015748378,-0.815724
5/31/2009,919.14,1495.97,7338.179128,2231.089929,213.856,0.024,902.41,7.293333333,26.14666667,15.99635576,3.584552102,0.0329,0.0014,0.0776,0.531914894,48780951.73,1.89,0.034626699,0.011662437,-0.7287624
6/30/2009,919.32,1498.94,7322.197101,2231.443185,215.693,0.025,926.12,7.51,25.59,16.38418282,3.407456724,0.0372,0.0019,0.0717,0.529100529,42811603.76,1.68,0.005897463,0.011662437,-0.7249392
7/31/2009,987.48,1612.31,7349.93992,2231.777901,215.351,0.025,935.82,9.186666667,25.02666667,16.69462082,2.724238026,0.0356,0.0018,0.0663,0.505050505,21929358.24,1.32,0.015011131,0.011662437,-0.5269243
8/31/2009,1020.62,1670.52,7446.633567,2232.056874,215.834,0.025,1009.73,10.86333333,24.46333333,18.0940698,2.251917766,0.0359,0.0015,0.0638,0.487804878,43402426.8,1.18,-0.004327875,0.013718695,-0.5662601
9/30/2009,1057.08,1732.86,7524.824188,2232.31728,215.969,0.025,1044.55,12.54,23.9,18.83190226,1.905901116,0.034,0.0014,0.0617,0.471698113,79269283.09,1.14,-0.000206845,0.013718695,-0.6380435
10/31/2009,1036.19,1700.67,7482.00081,2232.410294,216.177,0.025,1067.66,25.35,23.40333333,19.35800844,0.923208416,0.0339,0.0005,0.0627,0.495049505,-24963877.53,1.13,0.000922135,0.013718695,-0.8109843
11/30/2009,1095.63,1802.68,7631.407843,2232.521914,216.33,0.025,1088.07,38.16,22.90666667,19.81276108,0.600279525,0.034,0.0006,0.062,0.469483568,10042969.42,1.11,-0.004339931,0.003907954,-0.9022906
12/31/2009,1115.1,1837.49,7249.327033,2232.596331,215.949,0.0233135,1110.38,50.97,22.41,20.3223765,0.439670394,0.0359,0.0006,0.0639,0.460829493,21943354.26,0.99,0.030532563,0.003907954,-0.8418318
1/31/2010,1073.87,1771.4,7408.555212,2232.745171,216.687,0.0233135,1123.58,54.29,22.24,20.5278598,0.409713268,0.0373,0.0008,0.062,0.495049505,15720267.7,0.99,-0.010764055,0.003907954,-0.822113
2/28/2010,1104.49,1826.27,7443.509868,2232.987052,216.741,0.0233135,1089.16,57.61,22.07,19.92053931,0.383208934,0.0369,0.0013,0.0623,0.480769231,-9255475.018,1,0.001966034,0.020655972,-0.746056
3/31/2010,1169.43,1936.48,7322.683869,2233.266175,217.631,0.0239,1152.05,60.93,21.9,21.00460121,0.359592976,0.0373,0.0016,0.0631,0.454545455,70990231.78,0.96,0.012127927,0.020655972,-0.7533675
4/30/2010,1186.69,1967.05,7439.453426,2233.563944,218.009,0.0239,1197.32,62.98666667,21.94666667,21.8048456,0.348539373,0.0385,0.0016,0.0607,0.456621005,12131301.13,1.09,-0.001436129,0.020655972,-0.5395849
5/31/2010,1089.41,1809.98,7705.725852,2233.861753,218.178,0.0239,1125.06,65.04333333,21.99333333,20.48006864,0.3381848,0.0342,0.0016,0.062,0.497512438,11232640.66,1.35,-0.017452429,0.025597587,-0.5156592
6/30/2010,1030.71,1715.23,7953.166618,2234.196832,217.965,0.0235,1083.36,67.1,22.04,19.74203985,0.328464978,0.032,0.0018,0.0605,0.526315789,-48788866.99,1.29,-0.000387397,0.025597587,-0.2767138
7/31/2010,1101.6,1835.4,7993.222065,2234.476107,218.011,0.0235,1079.8,68.68666667,22.14333333,19.66866047,0.32243036,0.0301,0.0015,0.0585,0.515463918,-1216315.957,1.17,-0.004261375,0.025597587,-0.2863761
8/31/2010,1049.33,1752.55,8340.703472,2234.736795,218.312,0.0235,1087.28,70.27333333,22.24666667,19.77029917,0.316668248,0.027,0.0014,0.0548,0.540540541,-13205480.66,1.13,-0.004602226,0.023872079,-0.204588
9/30/2010,1141.2,1908.95,8315.07748,2235.03476,218.439,0.023,1122.08,71.86,22.35,20.38139523,0.31116059,0.0265,0.0016,0.0558,0.497512438,-5577904.431,1.04,-0.015025879,0.023872079,-0.2005801
10/31/2010,1183.26,1981.59,8261.693854,2235.258264,218.711,0.023,1171.58,73.69,22.47666667,21.24012765,0.30510698,0.0254,0.0012,0.0578,0.490196078,24959033.76,1.05,-0.006015775,0.023872079,-0.323063
11/30/2010,1180.55,1981.84,8153.618603,2235.574925,218.803,0.023,1198.89,75.52,22.60333333,21.70072383,0.299346751,0.0276,0.0017,0.0584,0.490196078,107313452,1.08,0.013935916,0.01641321,-0.3706475
12/31/2010,1257.64,2114.29,7786.592229,2235.798483,219.179,0.0235,1241.53,77.35,22.73,22.39637977,0.293859082,0.0329,0.0012,0.0598,0.460829493,4934161.158,1.05,0.042042549,0.01641321,-0.3619741
1/31/2011,1286.12,2164.3999,7742.789157,2236.077958,220.223,0.0235,1282.62,78.67,22.96333333,22.97829943,0.291894411,0.0339,0.0015,0.061,0.458715596,57978073.67,0.93,-0.008720055,0.01641321,-0.3547373
2/28/2011,1327.22,2238.55,7804.721601,2236.357467,221.309,0.0235,1321.12,79.99,23.19666667,23.4898287,0.289994583,0.0358,0.0015,0.0599,0.446428571,6816980.385,0.9,-0.001410103,0.01143808,-0.2944687
3/31/2011,1325.83,2239.4399,7800.545408,2236.525194,223.467,0.023,1304.49,81.31,23.43,22.89933643,0.288156438,0.0341,0.0009,0.0605,0.448430493,22420340.84,0.86,0.000150171,0.01143808,-0.2436827
4/30/2011,1363.61,2305.76,7916.226609,2236.599745,224.906,0.023,1331.51,82.16333333,23.73333333,23.14392945,0.288855532,0.0346,0.0004,0.059,0.45045045,-29149079.88,0.82,-0.005889993,0.01143808,-0.2471322
5/31/2011,1345.2,2279.6599,8184.373217,2236.692937,225.964,0.023,1338.31,83.01666667,24.03666667,23.05949151,0.289540253,0.0317,0.0006,0.057,0.456621005,4997744.046,0.76,-0.017950409,0.011482923,-0.1063797
6/30/2011,1320.64,2241.6599,8025.409978,2236.730215,225.722,0.024,1287.29,83.87,24.34,22.10083129,0.290211041,0.03,0.0003,0.059,0.465116279,-14288185.67,0.83,0.008181763,0.011482923,-0.1911272
7/31/2011,1292.28,2196.0801,8325.211808,2236.916609,225.922,0.024,1325.19,84.90666667,24.62,22.6109817,0.289965452,0.03,0.001,0.0559,0.473933649,2792907.504,0.99,-0.009564579,0.011482923,-0.2090985
8/31/2011,1218.89,2076.78,8837.188355,2236.953891,226.545,0.024,1185.31,85.94333333,24.9,20.04985272,0.289725788,0.023,0.0002,0.0548,0.502512563,-18510357.39,1.18,-0.023397251,0.004855202,-0.2182722
9/30/2011,1131.42,1930.79,9029.996852,2236.991174,226.889,0.024,1173.88,86.98,25.18,19.69811457,0.289491837,0.0198,0.0002,0.0522,0.540540541,-17297575.76,1.39,0.017786047,0.004855202,-0.1510103
10/31/2011,1253.3,2141.8101,8974.604016,2237.009815,226.421,0.024,1207.22,86.97,25.59666667,20.15582479,0.294316048,0.0215,0.0001,0.0519,0.490196078,-24920356.77,1.27,0.015754528,0.004855202,-0.1577052
11/30/2011,1246.96,2137.0801,8912.629895,2237.028457,226.23,0.024,1226.42,86.96,26.01333333,20.3452468,0.299141368,0.0201,0.0001,0.0532,0.492610837,-51639086.15,1.32,-0.004699464,0.013372517,-0.2996023
12/31/2011,1257.6,2158.9399,9099.022904,2237.065741,225.672,0.025,1243.32,86.95,26.43,20.5235755,0.303967798,0.0198,0.0002,0.0516,0.480769231,-23226201.78,1.38,0.006387321,0.013372517,-0.3320956
1/31/2012,1312.41,2255.6899,9160.635113,2237.177594,226.665,0.025,1300.58,87.48,26.73666667,21.21300809,0.305631763,0.0197,0.0006,0.0507,0.483091787,-34054514.54,1.29,0.0003261,0.013372517,-0.3896362
2/29/2012,1365.68,2353.23,9052.279034,2237.326739,227.663,0.025,1352.49,88.01,27.04333333,21.79743596,0.307275688,0.0197,0.0008,0.0508,0.462962963,-18591342.62,1.24,0.008432213,0.015935764,-0.3230452
3/31/2012,1408.47,2430.6699,8867.03995,2237.45725,229.392,0.023,1389.24,88.54,27.35,22.05394397,0.308899932,0.0217,0.0007,0.053,0.45045045,28246913.22,1.23,0.004311289,0.015935764,-0.32679
4/30/2012,1397.91,2415.4199,9084.065203,2237.625059,230.085,0.023,1386.43,88.33333333,27.67333333,21.77924691,0.313283019,0.0205,0.001,0.0515,0.456621005,-8533582.54,1.27,-0.013773695,0.015935764,-0.3205469
5/31/2012,1310.33,2270.2495,9422.62484,2237.755587,229.815,0.023,1341.27,88.12666667,27.99666667,20.94146742,0.317686663,0.018,0.0007,0.0499,0.487804878,-30762926.67,1.38,-0.011752977,0.015819745,-0.3001382
6/30/2012,1362.16,2363.7888,9367.613137,2237.923419,229.478,0.0249,1323.48,87.92,28.32,20.54750409,0.32211101,0.0162,0.0009,0.0506,0.469483568,-71604700.58,1.47,0.018748833,0.015819745,-0.4327835
7/31/2012,1379.32,2396.6194,9516.375,2238.128562,229.104,0.0249,1359.78,87.44666667,28.74333333,20.99934129,0.328695586,0.0153,0.0011,0.0478,0.480769231,-17314072.32,1.43,0.009433304,0.015819745,-0.2989217
8/31/2012,1406.58,2450.5981,9477.133229,2238.296422,230.379,0.0249,1403.45,86.97333333,29.16666667,21.41042845,0.335351832,0.0168,0.0009,0.0478,0.471698113,-15399488.99,1.35,0.001144473,0.007106198,-0.3129841
9/30/2012,1440.67,2513.9258,9421.632348,2238.482946,231.407,0.0235,1443.42,86.5,29.59,21.7836903,0.342080925,0.0172,0.001,0.0472,0.458715596,8606805.475,1.11,0.003755107,0.007106198,-0.3020117
10/31/2012,1412.16,2467.5078,9375.53813,2238.688141,231.317,0.0235,1437.82,86.50333333,30.14333333,21.57710965,0.348464414,0.0175,0.0011,0.0445,0.471698113,944638.1892,1.01,0.009381056,0.007106198,-0.2371628
11/30/2012,1416.18,2481.82,9473.580169,2238.837387,230.221,0.0235,1394.51,86.50666667,30.69666667,20.89816206,0.354847411,0.0165,0.0008,0.0457,0.471698113,-188542.8869,0.98,-0.022234936,0.002708422,-0.3646638
12/31/2012,1426.19,2504.44,9351.226432,2238.930671,229.601,0.024,1422.29,86.51,31.25,21.23826114,0.361229916,0.0172,0.0005,0.0463,0.46728972,-17233249.88,,0.008579637,0.002708422,-0.4237037
1/31/2013,1498.11,2634.16,9166.102226,2239.005302,230.28,0.024,1480.4,86.90666667,31.53666667,21.90047541,0.362879718,0.0191,0.0007,0.0484,0.452488688,9849649.911,,0.004299202,0.002708422,-0.3125606
2/28/2013,1514.68,2669.92,9288.908241,2239.210545,232.166,0.024,1512.31,87.30333333,31.82333333,22.05272434,0.364514528,0.0198,0.0011,0.0478,0.448430493,-32203669.27,,-0.005255157,0.00143457,-0.184826
3/31/2013,1569.19,2770.05,9320.20817,2239.341165,232.773,0.023,1550.83,87.7,32.11,22.41920711,0.36613455,0.0196,0.0007,0.0483,0.432900433,22516692.34,,-0.005038302,0.00143457,-0.1173066
4/30/2013,1597.57,2823.42,9478.004262,2239.434471,232.531,0.023,1570.7,88.78333333,32.49666667,22.5956554,0.366022151,0.0176,0.0005,0.0453,0.425531915,3609227.778,,0.002738568,0.00143457,-0.2178929
5/31/2013,1630.74,2889.46,9108.764491,2239.509119,232.945,0.023,1639.84,89.86666667,32.88333333,23.41184178,0.365912463,0.0193,0.0004,0.0495,0.416666667,32037921.01,,0.010828701,-0.031704926,-0.165138
6/30/2013,1606.28,2850.66,8837.188353,2239.583769,233.504,0.024,1618.77,90.95,33.27,22.92533317,0.365805388,0.023,0.0004,0.0535,0.421940928,7108144.562,,0.014775384,-0.031704926,-0.1029724
7/31/2013,1685.73,2995.72,8793.012332,2239.658422,233.596,0.024,1668.68,92.09,33.64666667,23.49246018,0.365367213,0.0258,0.0004,0.0528,0.411522634,122342816.2,,0.003762952,-0.031704926,-0.1957801
8/31/2013,1632.97,2908.96,8672.423349,2239.714413,233.877,0.024,1670.09,93.23,34.02333333,23.35664909,0.364939755,0.0274,0.0003,0.0534,0.423728814,12101877.19,,0.00852696,0.019211734,-0.1081459
9/30/2013,1681.55,3000.18,8801.158352,2239.770406,234.149,0.02205,1687.17,94.37,34.4,23.44228717,0.364522624,0.0281,0.0002,0.0539,0.411522634,10486698.55,,-0.016728121,0.019211734,-0.0782529
10/31/2013,1756.54,3138.09,8875.53386,2239.845065,233.546,0.02205,1720.03,96.31333333,34.59666667,23.83473789,0.359209524,0.0262,0.0004,0.0522,0.408163265,-1105529.238,,0.00181832,0.019211734,-0.1250525
11/30/2013,1805.81,3233.72,8753.549684,2239.957058,233.069,0.02205,1783.54,98.25666667,34.79333333,24.64207709,0.354106592,0.0272,0.0006,0.0536,0.396825397,15832388.02,,0.006261829,0.010321984,-0.177023
12/31/2013,1848.36,3315.59,8551.18826,2240.087722,233.049,0.023,1807.78,100.2,34.99,24.8618693,0.349201597,0.029,0.0007,0.0537,0.387596899,21004679.25,,0.031001485,0.010321984,-0.0675157
1/31/2014,1782.59,3200.95,8858.489283,2240.125057,233.916,0.023,1822.36,100.4166667,35.40333333,24.85960909,0.352564315,0.0286,0.0002,0.0507,0.414937759,30761066.38,,-0.020776728,0.010321984,-0.2611465
2/28/2014,1859.45,3347.38,8886.083661,2240.218395,234.781,0.023,1817.04,100.6333333,35.81666667,24.59093088,0.355912554,0.0271,0.0005,0.0501,0.386100386,30906007.89,,0.009500845,0.007734069,-0.2220947
3/31/2014,1872.34,3375.51,8850.633888,2240.311738,236.293,0.023,1863.52,100.85,36.23,24.95603915,0.359246406,0.0272,0.0005,0.0499,0.383141762,23751967.01,,0.007589359,0.007734069,-0.2191752
4/30/2014,1883.95,3400.46,8918.122106,2240.367745,237.072,0.023,1864.26,101.6066667,36.61333333,24.7863154,0.360343809,0.0271,0.0003,0.0483,0.389105058,10329724.43,,0.004912978,0.007734069,-0.2354833
5/31/2014,1923.57,3480.29,9090.133422,2240.442424,237.9,0.023,1889.77,102.3633333,36.99666667,24.94327411,0.361424989,0.0256,0.0004,0.047,0.381679389,-14958183.44,,-0.011722001,0.009749205,-0.1799022
6/30/2014,1960.23,3552.18,9068.51247,2240.517106,238.343,0.02275,1947.09,103.12,37.38,25.55800762,0.362490303,0.026,0.0004,0.0471,0.374531835,11453091.15,,0.006655697,0.009749205,-0.1384224
7/31/2014,1930.67,3503.19,9047.340649,2240.573119,238.25,0.02275,1973.1,104.0666667,37.75,25.81754598,0.362748238,0.0254,0.0003,0.0475,0.381679389,11218597.68,,0.005792985,0.009749205,-0.0029332
8/31/2014,2003.37,3643.33,9254.207579,2240.629133,237.852,0.02275,1961.53,105.0133333,38.12,25.61760642,0.363001524,0.0242,0.0003,0.0458,0.367647059,-15938170.37,,-0.003045466,-0.002791563,-0.0422071
9/30/2014,1972.29,3592.25,9133.120798,2240.666477,238.031,0.022,1993.23,105.96,38.49,25.91843689,0.363250283,0.0253,0.0002,0.0481,0.373134328,31005932.28,,0.008289645,-0.002791563,0.016292
10/31/2014,2018.05,3679.99,9291.802296,2240.685149,237.433,0.022,1937.27,104.7433333,38.80666667,25.16274828,0.370492951,0.023,0.0001,0.0474,0.35971223,2384905.757,,-0.00174052,-0.002791563,-0.079387
11/30/2014,2067.56,3778.96,9452.163541,2240.722494,236.151,0.022,2044.57,103.5266667,39.12333333,26.60681715,0.377905854,0.0233,0.0002,0.047,0.352112676,-4523720.86,,-0.008297481,-0.007431327,-0.0166996
12/31/2014,2058.9,3769.44,9477.788281,2240.778512,234.812,0.0225,2054.27,102.31,39.44,26.79408548,0.385495064,0.0221,0.0004,0.0468,0.35335689,-4595368.362,,0.009481009,-0.007431327,0.0346984
1/31/2015,1994.99,3656.28,9920.42923,2240.815858,233.707,0.0225,2028.18,101.29,39.89666667,26.49229542,0.393885543,0.0188,0.0002,0.0429,0.366300366,-76978207.82,,-0.007816911,-0.007431327,0.1628818
2/28/2015,2104.5,3866.42,9627.840039,2240.871878,234.722,0.0225,2082.2,100.27,40.35333333,26.9955137,0.402446727,0.0198,0.0002,0.0446,0.347222222,-48124620.82,,0.004012824,-0.008162225,0.209563
3/31/2015,2067.89,3805.27,9722.045503,2240.9279,236.119,0.021,2079.99,99.25,40.81,26.72860545,0.411183879,0.0204,0.0003,0.0449,0.35335689,-36853945.61,,0.003098043,-0.008162225,0.1571371
4/30/2015,2085.51,3841.78,9642.470412,2240.946575,236.599,0.021,2094.86,97.80333333,41.12,26.79137168,0.420435568,0.0194,0.0001,0.0465,0.35335689,5690899.632,,-0.006676052,-0.008162225,-0.0346946
5/31/2015,2107.39,3891.18,9598.742751,2240.965249,237.805,0.021,2111.94,96.35666667,41.43,26.80611138,0.42996506,0.022,0.0001,0.0484,0.34965035,-23563600.41,,-0.008491512,-0.013384831,-0.0121271
6/30/2015,2063.11,3815.85,9420.49164,2240.983924,238.638,0.021675,2099.29,94.91,41.74,26.49589529,0.43978506,0.0236,0.0001,0.0518,0.357142857,2389640.984,,0.001778738,-0.013384831,0.0365164
7/31/2015,2103.84,3895.8,9565.98976,2241.133323,238.654,0.021675,2094.14,93.49333333,41.99666667,26.38113634,0.449194238,0.0232,0.0008,0.0514,0.35335689,10872091.76,,-0.002179681,-0.013384831,-0.1333562
8/31/2015,1972.18,3660.75,9574.982507,2241.282732,238.316,0.021675,2039.87,92.07666667,42.25333333,25.69365842,0.458892952,0.0217,0.0008,0.0536,0.377358491,-32093870.27,,-0.004012932,-0.02516564,-0.1431878
9/30/2015,1920.03,3570.17,9721.927809,2241.301409,237.945,0.0215,1944.41,90.66,42.51,24.49675217,0.468894772,0.0217,-0.0001,0.0535,0.387596899,-22962531.73,,0.001998481,-0.02516564,-0.2404326
10/31/2015,2079.36,3871.33,9652.046157,2241.450829,237.838,0.0215,2024.81,89.28333333,42.80333333,25.49144105,0.479410118,0.0207,0.0008,0.0535,0.355871886,-71888211.5,,0.010504711,-0.02516564,-0.3028795
11/30/2015,2080.41,3882.84,9626.380109,2241.861762,237.336,0.0215,2080.62,87.90666667,43.09666667,26.22585189,0.490254816,0.0226,0.0022,0.0541,0.355871886,-32763147.43,,0.005163994,-0.018305002,-0.3807639
12/31/2015,2043.94,3821.6,9592.649129,2242.160677,236.525,0.02225,2054.08,86.53,43.39,25.96542404,0.501444586,0.0224,0.0016,0.055,0.362318841,-63391895.92,,0.002778337,-0.018305002,-0.353638
1/31/2016,1940.24,3631.96,9898.219174,2242.777576,236.916,0.02225,1918.6,86.5,43.55333333,24.2061672,0.503506744,0.0209,0.0032,0.0542,0.387596899,-33133375.67,,-0.029299056,-0.018305002,-0.4240164
2/29/2016,1932.23,3627.06,10093.37748,2243.39434,237.111,0.02225,1904.42,86.47,43.71666667,24.00260678,0.505570333,0.0178,0.0033,0.0529,0.389105058,-110552118.7,,0.000870346,-0.012519603,-0.4061095
3/31/2016,2059.74,3873.11,10071.84187,2243.786934,238.132,0.0212,2021.95,86.44,43.88,25.37229862,0.507635354,0.0189,0.0021,0.049,0.364963504,-45579100.95,,0.015155529,-0.012519603,-0.3661306
4/30/2016,2065.3,3888.13,10041.7044,2244.198295,239.261,0.0212,2075.54,86.6,44.07333333,25.92233754,0.508929946,0.0181,0.0022,0.0469,0.36900369,-13324662.1,,0.013460413,-0.012519603,-0.3691118
5/31/2016,2096.95,3957.95,10048.01585,2244.834151,240.229,0.0212,2065.55,86.76,44.26666667,25.69470992,0.510219763,0.0181,0.0034,0.0468,0.364963504,-86770703.83,,0.002396476,-0.015221539,-0.3389331
6/30/2016,2098.86,3968.21,10384.41476,2245.320532,241.018,0.0225,2083.89,86.92,44.46,25.84037293,0.511504832,0.0164,0.0026,0.0441,0.364963504,-31483342.4,,-0.010638229,-0.015221539,-0.2787527
7/31/2016,2173.6,4114.51,10425.38459,2245.84444,240.628,0.0225,2148.9,87.64333333,44.65,26.69400326,0.509451185,0.015,0.0027,0.0417,0.358422939,-58630572.14,,0.010421746,-0.015221539,-0.2007477
8/31/2016,2170.95,4120.29,10326.13433,2246.462047,240.849,0.0225,2170.95,88.36666667,44.84,26.94887243,0.507431158,0.0156,0.0033,0.0419,0.35971223,-12998164.8,,0.013049252,-0.01545442,-0.1986837
9/30/2016,2168.27,4121.06,10321.18082,2247.004942,241.428,0.0215,2157.69,89.09,45.03,26.72787335,0.505443933,0.0163,0.0028,0.0429,0.35971223,-52271640.13,,-0.013074773,-0.01545442,-0.3041568
10/31/2016,2126.15,4045.89,10114.92864,2247.641594,241.729,0.0215,2143.02,90.91,45.25333333,26.52514309,0.497781689,0.0176,0.0034,0.0445,0.364730179,7219485.831,,0.0310728,-0.01545442,-0.287723
11/30/2016,2198.81,4195.73,9662.161871,2248.54065,241.353,0.0215,2164.99,92.73,45.47666667,26.85095353,0.490420216,0.0214,0.0048,0.0482,0.350098954,-24983755.2,,0.017759202,-0.008761024,-0.2310366
12/31/2016,2238.83,4278.66,9612.552993,2249.49628,241.432,0.0225805,2246.63,94.55,45.7,27.86509822,0.483342147,0.0249,0.005,0.0473,0.343642612,-26927026.59,,0.011493344,-0.008761024,-0.2452953
1/31/2017,2278.87,4359.81,9632.178691,2250.471062,242.839,0.0225805,2275.12,96.46333333,45.92666667,28.06357374,0.47610491,0.0243,0.0052,0.0468,0.339614565,9028297.562,,-0.006293174,-0.008761024,-0.3242687
2/28/2017,2363.64,4532.93,9727.944415,2251.46502,243.603,0.0225805,2329.91,98.37666667,46.15333333,28.65510653,0.469149188,0.0242,0.0053,0.0455,0.328921925,-42305755.82,,0.004673838,-0.008499915,-0.2871982
3/31/2017,2362.72,4538.21,9713.103429,2252.872185,243.801,0.023,2366.82,100.29,46.38,29.08692174,0.462458869,0.0248,0.0075,0.0464,0.332225914,6650011.877,,0.002096938,-0.008499915,-0.2485551
4/30/2017,2384.2,4584.82,9826.466496,2254.3741,244.524,0.023,2359.31,101.5333333,46.66,28.90424596,0.459553513,0.023,0.0079,0.0457,0.330727555,-865568.3092,,-0.02479269,-0.008499915,-0.3340703
5/31/2017,2411.8,4649.34,9914.313619,2256.215172,244.733,0.023,2395.35,102.7766667,46.94,29.31334498,0.456718451,0.023,0.0096,0.0444,0.327990995,22548192.98,,0.002444381,-0.007126069,-0.2477917
6/30/2017,2423.41,4678.36,9846.130271,2258.151757,244.955,0.023,2433.99,104.02,47.22,29.74850324,0.453951163,0.0219,0.0101,0.044,0.330033003,-26343514.79,,0.013267773,-0.007126069,-0.3433284
