year_month,Mkt-RF,SMB,HML,RF,MOM,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,Lo PRIOR,PRIOR 2,PRIOR 3,PRIOR 4,PRIOR 5,PRIOR 6,PRIOR 7,PRIOR 8,PRIOR 9,Hi PRIOR
197605,   -1.34,   -1.24,   -1.32,    0.37,  -1.10,  -1.8226,  -1.6871,  -1.5343,  -3.5382,  -4.7685,  -0.9864,  -1.9716,  -0.6867,  -2.6568,  -4.3915,  -1.7919,  -1.3481,  -1.6350,  -1.4622,  -3.1009,  -2.1803,  -1.2166,  -1.0074,  -3.4290,   1.2323,  -1.0609,   0.5512,  -0.8792,  -2.1734,   1.3821,  -0.01,  -1.74,  -2.15,  -0.16,  -0.43,  -0.97,   0.29,  -0.54,  -2.14,  -2.69
197606,    4.05,   -1.35,    0.68,    0.43,  -0.43,   4.1824,   2.2638,   2.0831,   3.1462,   2.0367,   2.3686,   3.1476,   3.6052,   3.3525,   6.2002,   4.5587,   5.2847,   6.5871,   4.5269,   8.1334,   4.2390,   4.9203,   7.1692,   7.9720,   3.9052,   4.4610,   3.9825,   5.6098,   5.8956,   2.9431,   7.00,   4.97,   3.42,   4.64,   6.71,   2.29,   4.99,   2.95,   3.66,   4.61
197607,   -1.07,    0.30,    1.74,    0.47,  -0.12,  -1.1215,  -1.7815,   0.7664,  -0.2922,   1.1154,  -0.9786,  -0.1571,   2.6658,   0.2290,   1.4440,  -1.6264,  -0.5009,   0.4915,   0.7734,   0.1496,  -1.6600,   0.5878,   0.4921,   1.5539,   1.3865,  -1.6182,   0.1931,   0.1824,  -0.6611,   2.6457,  -1.00,  -0.50,  -2.21,  -0.02,   1.23,   0.49,  -0.59,  -1.67,  -1.70,  -1.12
197608,   -0.56,   -2.01,    0.79,    0.42,  -0.85,  -4.3283,  -1.6341,  -1.1837,  -1.3986,  -1.5626,  -4.3169,  -2.0120,  -2.6301,  -1.0246,  -1.5719,  -2.7238,  -1.2509,  -1.0483,  -0.2547,  -4.0447,  -2.7100,   0.4184,   1.5939,  -1.2198,   0.4324,  -0.1700,   0.4218,   1.9478,  -0.8988,   1.0591,  -1.54,   0.99,   0.29,  -0.36,   2.06,  -0.24,  -0.67,  -0.38,  -2.44,  -2.26
197609,    2.07,    0.00,   -0.29,    0.44,   0.24,   2.2166,   1.9360,   1.0289,   2.1725,   1.9529,   4.1641,   4.1664,   2.7091,   3.2604,   2.0273,   3.5426,   2.6056,   2.6629,   2.8080,   0.8855,   2.3539,   2.1538,   2.8915,   2.8765,   1.3082,   1.5701,   4.3952,   3.2579,   3.9008,  -0.6227,   1.84,   1.59,   2.29,   3.04,   3.32,   1.78,   3.89,   2.78,   0.99,   2.37
197610,   -2.42,    0.25,   -0.12,    0.41,  -0.48,  -2.7953,  -1.4573,  -1.5825,  -1.5405,  -2.3266,  -2.8364,  -3.1136,  -2.3092,  -1.4000,  -1.1058,  -3.2689,  -0.1214,  -1.5674,  -1.0684,  -3.6711,  -2.3201,  -1.5488,  -1.1518,  -1.6669,  -2.9460,  -2.5131,  -2.4987,  -0.6479,  -3.2859,  -4.0107,  -3.61,  -2.28,  -2.12,  -2.70,  -2.40,  -0.01,  -0.73,  -3.13,  -2.53,  -3.41
197611,    0.36,    2.32,    1.52,    0.40,   2.90,   5.7176,   3.2119,   1.9201,   2.3743,   2.8335,   3.1524,   3.3553,   2.7465,   4.2058,   5.0960,   3.7493,   3.3573,   3.2895,   4.3508,   7.1002,   4.3082,   3.3250,   3.2898,   1.8766,   1.6837,  -1.6614,   0.1367,   2.0816,   1.8358,   4.3514,  -0.05,  -2.49,  -0.58,   1.72,   1.53,   1.16,   1.34,   2.26,   3.67,   3.62
197612,    5.65,    3.00,    2.21,    0.40,   0.77,  10.8366,   9.4599,   9.5427,  10.9639,  10.0021,   9.1763,   9.3170,   9.4946,   9.5697,  11.1847,   5.8251,   9.4691,   8.7854,   8.2680,   8.2755,   6.1410,   6.9481,   7.5005,   9.4815,   9.5148,   3.9547,   7.2916,   5.6070,   7.7945,   7.5952,   5.13,   5.45,   5.29,   6.20,   4.57,   5.59,   8.15,   8.45,   6.73,   8.29
197701,   -4.05,    4.78,    4.26,    0.36,   3.98,   2.8441,   4.4290,   2.6648,   4.6194,   5.7672,  -0.2823,   2.2357,  -0.0653,   2.0468,   3.3028,  -2.3234,  -0.0894,   1.0734,   1.0725,   0.6177,  -4.4082,  -2.6171,  -2.5498,   0.1456,   1.6005,  -7.7617,  -3.3359,  -0.9612,  -1.7740,  -0.1505,  -9.32,  -4.64,  -6.31,  -3.53,  -2.44,  -2.22,  -2.02,  -2.10,  -1.17,   2.53
197702,   -1.94,    1.08,    0.50,    0.35,   0.35,  -0.4796,  -0.3571,  -0.4806,  -0.4006,   0.4085,  -1.6619,  -1.1582,  -0.3948,   0.1096,  -1.6029,  -3.9895,  -1.0801,  -2.4349,   0.3356,  -3.5619,  -3.0269,  -2.0012,  -2.0313,  -1.9089,  -2.2099,  -1.2471,  -3.2900,  -0.8040,  -2.0809,  -0.9339,  -1.81,  -1.42,  -1.56,  -0.67,  -1.85,  -1.12,  -2.08,  -2.44,  -1.80,  -1.90
197703,   -1.37,    0.99,    1.02,    0.38,   0.49,   0.0720,   0.3153,   1.4692,   1.4637,   1.3221,   0.3810,  -0.5601,   1.3258,  -0.3307,  -0.5777,  -0.0743,   1.3817,  -0.2303,   0.2481,   0.3002,  -1.8620,   0.3075,   0.7926,   0.5650,   4.9323,  -1.5959,  -1.8230,  -1.2170,  -0.9005,   0.2214,  -2.74,  -1.64,   0.05,  -1.78,   0.29,  -0.55,  -1.92,   0.01,  -0.90,  -0.69
197704,    0.15,   -0.10,    3.47,    0.38,   4.22,   1.2529,   0.2464,   1.8270,   2.6468,   2.6508,   1.1783,   1.4244,   1.2020,   2.3115,   2.8713,   0.4792,   0.7838,   2.0160,   2.6179,   2.2763,  -0.4598,   2.0402,   2.5991,   3.0755,   2.7234,  -2.2075,   2.1642,   1.3946,   3.9955,   5.9926,  -4.06,  -1.75,  -0.42,   1.20,  -1.47,   2.87,   1.41,   3.84,   2.03,   3.94
197705,   -1.45,    1.18,    0.84,    0.37,   2.01,  -1.7700,  -0.3535,   0.4557,   0.1072,   1.3076,   0.8870,  -1.1758,  -0.6339,   1.0238,  -1.7813,  -0.8616,   0.1691,   0.5912,   0.6994,   0.2936,  -0.5012,  -0.8286,   0.0159,  -1.2715,  -1.2979,  -2.3957,  -0.8257,   0.6765,  -1.9319,  -3.0131,  -2.38,  -2.95,  -2.65,  -1.27,   0.26,  -0.47,   0.68,  -0.05,  -0.16,   0.59
197706,    4.71,    2.13,   -0.64,    0.40,   1.77,   5.8033,   6.6386,   7.0480,   5.6598,   7.2516,   8.6324,   6.0016,   6.3555,   6.0460,   8.5358,   8.8387,   6.3199,   6.1406,   4.6134,   6.2836,   6.2907,   5.1017,   4.8836,   4.8131,   6.1772,   5.9968,   3.9594,   3.0468,   4.9690,   1.9920,   5.83,   4.63,   4.27,   5.93,   4.38,   3.59,   4.43,   5.72,   6.95,   7.16
197707,   -1.69,    2.12,   -0.59,    0.42,   0.31,   1.1746,   0.9238,   1.0610,   0.5978,   1.1842,  -1.2905,  -0.0835,  -0.6654,   0.8656,   0.2573,   0.0314,  -0.0065,  -1.1341,  -1.3275,  -0.6418,  -1.0429,  -3.1571,  -0.6180,  -1.1048,  -4.3787,  -1.1963,  -2.7149,  -0.8668,  -0.0451,  -4.8730,  -2.36,  -2.14,   0.04,  -1.88,  -2.14,  -0.91,  -0.34,  -0.91,  -0.80,  -1.21
197708,   -1.75,    1.52,   -2.79,    0.44,  -1.78,   1.0246,  -0.3440,  -0.4193,  -1.3299,  -1.6725,   0.6164,  -0.8107,  -1.5111,  -0.9272,  -1.4374,   1.8584,  -1.2328,  -0.7776,  -0.5444,  -1.3649,  -1.4281,  -1.0783,  -1.9445,  -2.0751,  -3.7553,   1.1893,  -3.5329,  -2.8999,  -4.8583,  -4.2044,   2.01,   0.84,  -0.04,  -3.32,  -2.03,  -2.50,  -2.97,  -2.20,  -2.10,  -2.03
197709,   -0.27,    1.45,   -0.49,    0.43,   2.06,   2.3053,   2.3166,   0.8558,   1.8692,   1.3647,   1.3039,   0.9864,   1.7423,   0.1592,  -1.4283,   2.1282,   1.4778,   1.1699,   0.2921,   0.2648,   1.0066,   0.0870,   0.7480,   0.4826,  -1.0462,  -0.8625,  -0.8146,   2.2043,   0.4492,  -0.1115,  -2.18,  -1.09,  -0.65,   0.81,   2.40,   0.46,   0.98,   1.00,   2.06,   1.00
197710,   -4.38,    1.27,    1.72,    0.49,  -0.13,  -4.5728,  -2.6483,  -2.1504,  -1.2464,  -2.1843,  -5.2530,  -2.5688,  -3.9663,   0.1810,  -1.6182,  -3.4263,  -2.1149,  -2.4245,  -2.4716,  -2.5558,  -3.9822,  -3.0490,  -2.9027,  -3.9871,  -4.8797,  -4.4006,  -4.1259,  -5.0565,  -2.4555,  -3.5959,  -4.91,  -3.84,  -3.79,  -3.35,  -4.77,  -3.23,  -2.97,  -2.75,  -3.66,  -4.64
197711,    4.00,    3.72,    0.31,    0.50,   2.19,   9.5089,   8.5915,   8.2550,   6.5682,   9.1239,   8.3766,   9.5039,   8.8396,   7.0477,   8.2614,   6.8294,   7.6007,   5.9810,   6.1480,   8.5862,   7.2808,   6.0438,   5.5042,   7.0831,   7.1663,   3.5350,   3.3069,   3.0315,   2.9133,   4.6905,   3.32,   3.92,   3.83,   4.01,   3.74,   4.94,   5.65,   6.64,   7.18,   8.62
197712,    0.27,    1.35,   -0.37,    0.49,   1.56,   4.7944,   3.5325,   2.6551,   2.6689,   1.7657,   3.0596,   1.9361,   0.4873,   0.5318,   1.6271,   1.5326,   0.6843,   1.7735,   1.0321,   1.1405,   0.4441,   0.8225,   0.5996,  -0.2495,  -0.6029,   0.0886,   1.1144,   1.1733,   0.3896,   1.3481,   0.25,  -0.64,   0.82,   1.53,   0.88,  -0.21,   0.60,   1.48,   2.18,   1.70
197801,   -6.01,    2.22,    3.31,    0.49,  -0.72,  -1.1776,  -3.2786,  -1.3733,  -1.1305,   0.2363,  -5.3590,  -5.7229,  -2.5249,  -1.8511,  -2.4221,  -6.9276,  -5.2511,  -3.3298,  -3.4964,  -0.6268,  -6.0495,  -6.2084,  -5.7644,  -3.8803,  -1.6951,  -6.2200,  -7.2235,  -5.3949,  -4.9747,  -2.9303,  -5.54,  -5.97,  -6.39,  -4.83,  -5.36,  -5.48,  -5.24,  -5.44,  -5.31,  -3.88
197802,   -1.38,    3.59,    0.76,    0.46,   1.90,   3.2715,   3.1251,   3.9450,   3.2762,   3.5482,   1.6988,   1.5807,   0.9929,   2.2982,   0.5483,   0.5743,   1.6821,   0.5667,   0.6580,   1.1946,  -1.2389,  -0.6167,  -0.7048,   1.0286,  -2.2621,  -3.0734,  -1.5255,   2.3916,  -0.9833,  -3.6242,  -4.39,  -2.14,  -1.18,  -1.29,  -0.11,  -0.61,  -0.85,   0.06,   1.83,   1.41
197803,    2.85,    3.48,    1.20,    0.53,   1.37,   8.3186,   7.3469,   7.9790,   6.8492,   8.2054,   6.0925,   5.9211,   7.5497,   6.3096,   7.6156,   5.5059,   5.7247,   4.7932,   4.7133,   8.2756,   4.9715,   4.8720,   4.8708,   4.4709,   4.8519,   1.1522,   3.9532,   3.0098,   2.8707,   3.3967,   3.38,   3.23,   4.59,   3.20,  -0.41,   3.90,   4.07,   5.60,   6.24,   6.57
197804,    7.88,    0.40,   -3.54,    0.54,   0.85,  10.2561,   8.9043,   8.3537,   7.2469,   8.4131,  10.0796,   7.4690,   8.3748,   7.2099,   6.5555,  10.0082,   8.4746,   7.7189,   4.9160,   6.6776,   8.6322,   7.2967,   5.3153,   5.6351,   8.5571,  11.8524,   8.5837,   4.6699,   5.0728,   5.2775,  11.42,   9.81,   8.52,  10.04,   6.00,   6.11,   4.96,   8.74,   9.64,  10.09
197805,    1.76,    4.56,   -0.62,    0.51,   2.85,   8.4504,   6.2232,   8.8821,   6.3567,   8.0707,   7.1131,   7.5160,   4.8092,   4.1691,   5.4000,   6.3468,   5.2966,   5.3342,   2.1675,   3.8977,   4.7176,   3.8923,   1.3077,   2.4282,   3.7529,   1.3862,   1.3629,  -0.0240,   1.0508,   1.9846,   1.85,   1.78,   1.66,   0.93,   0.35,   2.74,   3.56,   4.62,   5.86,   8.93
197806,   -1.69,    1.69,    0.59,    0.54,   2.78,   0.7769,   0.9127,  -0.1176,   0.2093,   0.2596,  -1.2211,  -2.7286,   0.5748,   3.3000,  -0.1330,  -0.7753,  -0.9615,   0.4305,   0.9104,   1.2291,  -1.0602,  -0.5660,   0.2057,   0.1781,  -0.6362,  -1.1984,  -3.0322,  -1.9778,  -1.7974,  -0.8089,  -4.78,  -2.20,  -1.23,  -1.23,  -0.70,  -0.43,  -0.96,   0.48,   0.44,   2.13
197807,    5.11,    0.26,   -1.11,    0.56,   4.22,   6.6969,   5.9678,   5.9887,   4.9988,   4.7174,   7.9774,   5.8808,   4.9851,   5.9571,   7.1185,   6.6025,   4.8647,   4.5778,   4.2710,   3.9669,   6.2275,   5.7869,   6.5274,   5.7157,  10.1997,   7.4523,   4.8157,   3.6486,   4.4397,   4.7714,   4.52,   4.19,   5.33,   4.32,   5.83,   5.58,   7.95,   6.68,   9.48,   9.94
197808,    3.75,    5.06,   -0.46,    0.56,   2.82,   9.8119,   9.5750,   8.5990,   7.8085,  10.2272,   9.0319,   7.1737,   9.3452,   7.1201,   9.6188,   7.9565,   8.4300,   6.7671,   4.8745,   9.7732,   7.7254,   6.2168,   4.1102,   4.1340,   2.8685,   2.5816,   3.3834,   4.3988,   2.8217,   0.1767,   4.10,   4.75,   3.31,   2.89,   3.12,   4.29,   3.85,   4.82,   7.89,  10.41
197809,   -1.43,   -0.39,    1.87,    0.62,  -3.11,  -0.9752,   0.1146,  -1.7056,  -0.1618,   0.2079,  -1.8186,  -1.3198,  -1.6100,   0.4828,  -1.7670,  -3.1866,  -0.6971,  -1.5083,  -0.2939,  -0.9108,  -3.3020,  -2.2614,   0.6275,  -0.0040,  -1.2022,  -3.2346,   0.3462,   1.9121,   0.3346,   0.9407,   0.85,   1.67,  -0.51,  -0.86,  -1.39,  -1.76,  -1.93,  -1.77,  -2.22,  -4.60
197810,  -11.91,   -9.88,    1.36,    0.68,  -8.39, -26.7095, -23.2942, -21.8535, -18.5047, -21.4348, -24.7601, -18.7505, -18.4209, -14.8606, -19.2451, -19.3687, -18.9015, -13.5608, -14.4329, -19.8552, -15.7458, -13.3829, -13.5012, -11.7634, -14.9806,  -8.3288,  -9.4588,  -7.0920,  -9.2310, -12.1532, -10.86,  -7.27,  -8.47,  -8.18, -11.95, -12.46, -14.76, -16.15, -19.53, -22.99
197811,    2.71,    3.01,   -2.22,    0.70,   5.52,   8.6922,   7.4396,   6.6050,   4.3822,   4.3324,  11.2704,   5.6050,   4.2421,   2.9332,   6.1540,   7.3214,   5.2561,   3.7284,   3.0847,   3.3113,   4.6296,   2.6660,   3.2048,   1.9170,   2.8042,   2.4967,   2.7918,   3.7188,   3.7306,   2.6506,   2.73,   1.72,   2.42,   3.52,   1.94,   4.04,   4.17,   5.67,   7.60,  11.07
197812,    0.88,    1.24,   -2.19,    0.78,   3.05,   3.5321,   3.2618,   2.5413,   0.9277,   0.6425,   2.9867,   3.2637,   1.8462,   2.5001,   1.8446,   2.9173,   1.6576,   0.4707,   1.4421,   3.2077,   1.0843,   1.5756,   1.2315,   0.8642,   0.3007,   3.5238,   1.1487,   0.4162,   0.0881,  -0.6188,  -2.13,  -1.07,   0.28,  -0.49,   1.63,   5.06,   1.31,   1.90,   3.53,   3.55
197901,    4.23,    3.66,    2.27,    0.77,  -1.24,   9.9175,   9.9849,   8.6006,  10.4564,  11.8538,   8.5963,   8.3565,   8.0320,   7.1648,  10.3916,   6.8225,   7.1347,   7.4343,   7.0660,   9.6448,   5.8379,   5.3577,   6.0976,   8.5349,   6.4149,   2.2329,   5.0150,   4.2032,   5.3450,   7.7113,   9.63,   6.45,   4.94,   4.92,   3.79,   4.24,   3.75,   4.51,   5.48,   6.70
197902,   -3.56,    0.45,    1.20,    0.73,  -1.06,  -2.9123,  -3.5267,  -2.7429,  -2.6749,  -1.4231,  -2.9804,  -3.0562,  -2.9639,  -3.0789,  -2.3815,  -4.8055,  -1.9194,  -2.4436,  -1.4015,  -0.8788,  -4.3175,  -3.5448,  -3.2857,  -3.0843,  -4.3925,  -3.9997,  -2.3355,  -2.2330,  -1.8351,  -2.9935,  -2.67,  -3.04,  -1.86,  -2.71,  -3.06,  -1.93,  -2.73,  -2.80,  -4.76,  -4.28
197903,    5.68,    3.19,   -0.67,    0.81,   2.88,  12.0233,   9.5665,   8.0019,   7.1724,   8.4639,  12.4468,   8.8497,   8.6107,   7.1957,   8.2869,  10.6008,   9.3278,   6.6976,   8.9804,  12.9366,   7.5755,   7.8264,   7.2056,   7.6833,   9.8478,   4.9295,   6.3008,   4.8341,   6.1688,   6.4913,   8.46,   5.09,   4.87,   2.93,   5.85,   7.23,   6.19,   8.18,   8.88,  10.57
197904,   -0.06,    2.18,    1.05,    0.80,   0.81,   3.1569,   2.6978,   2.2397,   3.1200,   3.3988,   1.6149,   2.9876,   2.4336,   2.9545,   2.0247,   1.5360,   1.2483,   2.1824,   1.9390,   3.9132,   1.9493,   0.8974,   1.2615,   0.6747,   1.6871,  -0.0189,   0.6143,  -0.2129,   1.4533,  -0.9414,   0.48,  -0.77,   1.60,   0.52,  -0.81,   0.83,   0.59,   2.15,   0.78,   1.55
197905,   -2.21,    0.16,    1.32,    0.82,  -0.57,  -2.7947,  -0.7615,  -1.8963,  -0.7571,  -1.1185,  -2.3338,  -1.6473,  -0.4618,  -0.2783,  -0.7213,  -3.6513,  -2.7182,  -0.5554,   0.5167,  -2.0991,  -0.2862,  -1.4912,  -1.6379,  -0.9953,  -1.0181,  -2.1260,  -0.8167,  -1.3396,  -1.7936,  -1.3349,  -2.54,  -1.33,  -0.05,  -0.42,  -0.61,   0.23,  -3.56,  -1.88,  -2.30,  -1.49
197906,    3.85,    1.17,    1.48,    0.81,   0.82,   6.0153,   5.6796,   5.0118,   4.8045,   5.3444,   7.4665,   5.7177,   3.9517,   5.6392,   8.7978,   3.6397,   4.8933,   5.7434,   6.3863,   6.8312,   5.2455,   7.2035,   6.7392,   7.4468,   6.1970,   2.2332,   4.9283,   4.9105,   6.5464,   2.8405,   5.71,   4.69,   3.36,   3.30,   5.59,   4.36,   6.08,   3.33,   6.94,   6.80
197907,    0.82,    1.26,    1.70,    0.77,  -1.09,   2.2769,   2.9199,   2.3284,   3.2540,   2.1023,   1.9959,   2.4655,   3.4632,   4.8833,   3.6320,   3.1384,   4.0051,   4.2855,   2.7803,   5.0907,   1.5343,   3.4339,   2.9530,   2.3139,   3.1366,  -0.4343,   1.6724,   1.5666,   1.1876,   3.6669,   2.73,   2.22,   1.82,   2.31,   1.76,   1.41,   0.90,   1.19,   0.99,   1.88
197908,    5.53,    2.08,   -1.55,    0.77,  -0.23,   8.9331,   9.0361,   6.4465,   6.8980,   8.0778,   8.5575,   8.5773,   7.3764,   6.4580,   7.2523,   9.2578,   7.9341,   5.8737,   5.4160,   6.5353,   8.5649,   6.0483,   6.7880,   5.0887,   7.8721,   6.2300,   7.1477,   4.3497,   5.3810,   5.3039,   8.31,   8.30,   6.23,   6.16,   4.45,   4.43,   5.53,   7.01,   7.97,   7.34
197909,   -0.82,   -0.25,   -0.87,    0.83,   5.34,  -0.1091,  -0.5072,  -1.5836,  -0.4263,  -0.9743,   0.7080,   0.6617,  -2.2000,  -1.6399,  -1.8003,   1.2814,  -0.0711,  -1.3003,  -3.0721,  -1.5983,  -0.4285,   0.1142,  -0.1191,  -1.9901,  -1.7109,  -1.7647,   0.7924,   1.6686,   0.8354,   0.4915,  -4.03,  -2.82,  -2.70,  -0.26,  -1.86,  -0.04,  -1.29,   2.94,   2.64,   4.19
197910,   -8.10,   -3.34,   -1.86,    0.87,   2.12, -11.0393,  -9.8960, -11.1184,  -9.5392, -11.5239,  -8.9368, -10.4917, -11.5890, -12.0558, -11.4903,  -8.2029,  -8.2812, -10.4009,  -7.3797, -12.3515,  -7.5880,  -7.5547,  -8.2659, -10.1010, -10.6222,  -6.2444,  -5.6278,  -5.5935,  -7.1066,  -7.1669, -12.96,  -8.01,  -6.98,  -8.16,  -7.34,  -8.01,  -7.22,  -6.45,  -4.45,  -6.50
197911,    5.21,    2.74,   -3.25,    0.99,   7.96,  11.0358,   8.5831,   6.2903,   5.1111,   6.4831,  11.1759,   7.6476,   6.4902,   7.7746,   7.4093,  11.8380,   7.0790,   6.7340,   7.0287,   5.3918,   9.8695,   7.3843,   7.5684,   5.9770,   5.9336,   5.2333,   7.1294,   4.3540,   7.1727,   1.0008,   2.21,   4.82,   4.08,   1.83,   5.62,   5.98,   8.78,  10.06,  11.21,  12.55
197912,    1.79,    4.17,   -1.98,    0.95,   4.78,  11.4182,   8.4082,   5.8387,   6.5804,   5.1892,   8.6159,   6.2522,   5.7153,   3.6882,   5.0970,   5.5346,   3.2071,   2.8283,   1.9906,   7.8804,   4.5738,   4.0856,   2.2453,   2.0572,   4.2755,   1.7342,   3.6986,  -0.0485,   0.8442,   2.2698,   2.77,  -0.42,   1.06,   2.12,   2.66,   2.94,   1.40,   5.07,   3.20,   8.92
198001,    5.51,    1.65,    1.80,    0.80,   7.51,  12.9140,  10.4160,   8.6600,   8.8679,  10.9277,   6.9144,   7.6735,   6.1899,   4.6117,   9.1895,   5.2803,   6.7291,   7.0764,   6.1151,   8.9087,   7.6467,   6.9245,   6.6157,   0.8168,   7.9922,   3.3356,   7.3008,   5.8211,   7.8196,  10.2286,   4.08,   0.73,   2.68,   1.03,   3.70,   6.96,   8.93,   9.37,  11.83,  13.83
198002,   -1.22,   -1.82,    0.62,    0.89,   7.88,   0.5636,  -0.4109,  -2.0184,  -2.1409,  -2.0179,  -1.3398,  -0.5861,  -2.7279,  -4.5063,  -1.0687,  -1.2060,  -3.3273,  -4.4272,  -4.2785,  -2.7282,  -2.5292,  -1.2347,  -3.0254,  -4.7977,  -1.5241,  -4.4911,   0.9595,   4.1442,   1.6082,   2.4902,  -5.11,  -3.67,  -5.00,  -5.32,  -5.33,  -0.73,   0.66,   4.26,   6.60,   5.17
198003,  -12.90,   -6.64,   -1.06,    1.21,  -9.59, -22.1052, -19.4309, -17.2923, -15.5396, -17.6209, -19.2336, -16.3784, -16.7687, -14.7091, -17.5078, -15.7755, -15.1041, -16.2960, -13.0552, -18.7649, -12.0466, -14.2832, -13.0984, -11.1162, -16.7754,  -6.1713, -11.2311,  -9.7632, -11.2870, -12.8861,  -3.73,  -7.12,  -6.43,  -6.31,  -8.82, -10.71, -12.86, -14.81, -16.66, -21.19
198004,    3.97,    0.97,    1.06,    1.26,  -0.42,   6.2779,   6.5241,   6.6541,   5.1148,   6.1701,   6.1464,   4.9179,   6.1369,   8.0989,   3.5798,   6.9192,   6.8198,   7.2452,   9.4308,   5.9189,   4.8136,   6.6966,   7.3430,   8.7536,   6.6971,   2.9681,   3.5081,   5.4470,   7.8773,   2.8631,   6.78,   6.17,   6.96,   4.29,   2.58,   3.56,   5.17,   3.38,   5.18,   6.85
198005,    5.26,    2.16,    0.39,    0.81,  -1.11,   7.0656,   6.4048,   6.9041,   6.5461,   7.6923,   9.1534,  10.3959,   6.9736,   8.0545,  10.1036,   7.1066,   6.8033,   8.6925,   7.9828,   8.9940,   7.6134,   7.7871,   9.5697,   7.1969,   9.0255,   4.9534,   5.1371,   5.2173,   4.1518,   6.1383,   9.28,   5.35,   6.74,   5.82,   7.01,   6.86,   7.68,   7.26,   5.23,   3.77
198006,    3.06,    1.67,   -0.89,    0.61,   1.59,   4.9619,   3.5670,   4.0300,   4.3023,   5.1988,   4.3336,   6.6855,   4.0634,   5.5689,   2.0801,   5.2779,   5.8268,   4.0194,   4.7292,   2.3808,   5.7318,   3.9383,   4.6869,   3.1758,   4.7948,   2.2472,   4.1716,   2.0326,   4.7128,   0.2490,   4.70,   2.32,   3.49,   1.71,   1.50,   2.98,   3.01,   3.97,   4.06,   6.31
198007,    6.49,    4.25,   -6.30,    0.53,   0.37,  12.2100,  12.5701,  10.3440,   8.5660,   9.0170,  14.3976,  11.4217,   9.9527,   7.5101,   7.5114,  13.2328,   8.1647,   9.4654,   5.4981,   7.0161,  11.0819,   9.5163,   8.1389,   2.7925,   4.7216,  11.1879,   5.8682,   3.0738,   3.4562,   5.1539,  10.01,   9.42,   8.71,   5.64,   4.73,   5.92,   7.54,   8.78,   6.75,   6.40
198008,    1.80,    3.92,   -2.64,    0.64,   3.19,  11.4511,   8.8779,   7.3773,   6.8964,   5.1704,   8.2945,   7.4219,   3.9031,   3.1492,   3.7604,   6.7341,   6.3306,   2.2588,   1.8868,   0.8701,   4.6626,   2.3947,   2.5618,   0.0488,   0.5868,   2.0542,   0.9755,   1.3896,   1.9722,   0.0124,   2.70,   2.39,  -0.03,   1.84,   0.18,   1.77,   2.25,   2.13,   2.54,   5.17
198009,    2.19,    0.89,   -4.79,    0.75,   5.44,   6.6022,   2.8387,   2.7416,   1.4920,   2.9283,   4.5845,   3.7639,   3.6413,   0.9258,   0.8958,   5.7589,   2.3065,   2.9865,   1.3671,  -1.2973,   5.7555,   4.2768,   1.2825,   0.5121,   0.2424,   3.1026,   5.9180,   3.4953,  -1.2584,   0.0968,   0.08,  -0.31,  -0.20,  -0.92,  -0.88,   2.44,   3.03,   4.51,   5.87,   8.35
198010,    1.06,    2.47,   -2.74,    0.95,   7.32,   7.6275,   5.5620,   4.2863,   3.5777,   2.1871,   6.7513,   2.0594,   1.0615,   3.3649,   1.0056,   2.6790,   2.3792,   3.0649,   1.3886,   2.4599,   2.3053,   2.8224,  -0.8630,  -1.4263,  -0.1559,   0.5648,   4.0907,   5.0786,  -1.8706,   0.6673,  -1.74,  -2.66,  -1.31,   2.00,  -1.82,  -0.67,   2.01,   5.85,   5.31,   5.29
198011,    9.59,   -3.45,   -8.35,    0.96,  15.24,  16.1933,   6.2164,   6.0841,   0.6682,   1.7228,  13.6087,   7.4429,   4.3472,   6.5981,   3.3574,  11.6087,   7.0304,   3.7503,   2.3236,   1.7056,  13.2471,  14.3399,   4.5316,   3.0102,   0.9288,  10.5958,  14.5006,  19.2338,   5.0497,   3.9162,   0.86,  -0.51,   1.58,   5.40,   7.74,  13.15,  12.43,  16.39,  21.83,  17.09
198012,   -4.52,   -0.28,    2.68,    1.31,  -6.65,  -6.3233,  -5.6145,  -3.5635,  -2.8421,  -3.4654,  -5.1859,  -2.3542,  -1.9487,  -1.4447,  -0.7620,  -3.8744,  -3.1289,  -0.5509,  -1.1494,  -0.3141,  -3.6221,  -4.5902,  -0.6782,   0.5567,  -0.4161,   0.0954,  -5.6370,  -5.9566,  -1.3532,  -0.2127,  -0.28,   2.84,   2.75,  -0.04,  -1.48,  -0.73,  -5.42,  -6.65,  -7.74,  -7.49
